name,description,logoid,update_mode,type,typespecs,market_cap_basic,fundamental_currency_code,Perf.1Y.MarketCap,price_earnings_ttm,price_earnings_growth_ttm,price_sales_current,price_book_fq,price_to_cash_f_operating_activities_ttm,price_free_cash_flow_ttm,price_to_cash_ratio,enterprise_value_current,enterprise_value_to_revenue_ttm,enterprise_value_to_ebit_ttm,enterprise_value_ebitda_ttm
WSFS,WSFS Financial Corporation,wsfs-financial,streaming,stock,common,3197564332,USD,24.45197875,12.30089498,31.71808938,2.24278312,1.22965431,10.92248117,11.47988186,,2417753332,1.7159186,,
WSM,"Williams-Sonoma, Inc.",williams-sonoma,streaming,stock,common,23952787537,USD,63.5368779,23.01360142,1.31427766,3.24096056,12.64182092,17.61600493,20.68549846,29.86347747,24441479537,3.24663063,17.53452495,14.9752406
WSO,"Watsco, Inc.",watsco,streaming,stock,common,20363160980.000004,USD,28.8521269,38.01960045,,2.47659522,7.65936547,24.62364716,25.62083905,24.34533451,20420456980.000004,2.68044202,27.29854337,25.88590299
WST,"West Pharmaceutical Services, Inc.",west-pharmaceutical-services,streaming,stock,common,16799056343,USD,-39.33959591,34.73048522,,5.63959208,6.2626029,26.06446587,61.61549204,35.14346265,16619756343,5.74541305,27.87614281,22.11250179
WT,"WisdomTree, Inc.",wisdomtree,streaming,stock,common,1341076529,USD,8.61268308,31.44827586,,3.08174219,3.33128781,11.86505883,11.8798221,7.42984718,1672798529,3.91081092,12.18415017,11.91884893
WTBA,West Bancorporation,west-bancorporation,streaming,stock,common,380754151,USD,31.90955793,15.86255259,,1.89066055,1.67089068,9.60169169,27.95671027,,749184151,3.77422746,,
WTFC,Wintrust Financial Corporation,wintrust-financial,streaming,stock,common,8276284559,USD,38.722083,12.0755559,1.56029568,2.09670241,1.3953041,,,,12474728559,3.14504548,,
WTI,"W&T Offshore, Inc.",w-and-t-offshore,streaming,stock,common,246087168.99999997,USD,-44.33493977,,,0.46853318,,2.31218687,,1.87715442,509183169,0.94774776,,3.47195593
WTM,"White Mountains Insurance Group, Ltd.",white-mountains-insurance-group,streaming,stock,common,4749789537,USD,3.60154079,20.41891059,,2.1295909,1.05934601,6.07001882,6.07001882,,5959589537,2.68389531,,
WTO,UTime Limited,utime-limited,streaming,stock,common,6005276,USD,45.6274578,,-0.00333836,0.13103849,0.05774283,,,0.25606149,517611.91311402,0.01645833,,
WTRG,"Essential Utilities, Inc.",essential-utilities,streaming,stock,common,10441567458,USD,8.27312765,17.49988481,1.04788477,4.95553154,1.68383979,13.56618387,,1141.39523591,18165179458,8.70766802,23.97511767,16.11502587
WTS,"Watts Water Technologies, Inc.",watts-water-technologies,streaming,stock,common,7148752319,USD,6.94397015,24.68564855,2.18907696,3.15752597,4.18631093,20.03464326,22.22080371,18.57955544,7012452319,3.11360107,17.64138948,15.51770816
WTTR,"Select Water Solutions, Inc.",select-energy-services,streaming,stock,common,1446963214,USD,42.60965831,40.39294039,,0.82853635,1.57555589,5.18185316,19.71627428,60.9242547,1682092214,1.15840588,25.78432813,7.57071713
WTW,Willis Towers Watson Public Limited Company,willis-towers-watson,streaming,stock,common,33860605319.000004,USD,18.8993534,,,3.44371967,4.26939969,22.91289683,25.1775436,18.32062401,37977605319,3.82414715,17.89708073,14.73142177
WU,Western Union Company (The),western-union-company,streaming,stock,common,3659831040,USD,-19.28293363,3.94823186,0.0621584,0.87063948,3.77691444,9.05743047,9.97569531,2.49443096,5316531040,1.26481682,7.32405433,5.87461993
WULF,TeraWulf Inc.,terawulf,streaming,stock,common,1616953219,USD,183.75445446,,,10.74657176,7.20191134,,,5.36171954,1602903219,11.44513941,,2721.39765535
WVE,Wave Life Sciences Ltd.,wave-life-sciences,streaming,stock,common,1612133818,USD,159.2338368,,-0.33734261,26.1121099,11.07397668,,,4.50620633,1336229818,24.9250106,,
WVVI,"Willamette Valley Vineyards, Inc.",willamette-valley-vineyards-series-a-redeemable-preferred-stock,streaming,stock,common,30367030,USD,14.09801519,,-1.2328832,0.76437453,1.17027179,,,100.15676705,101932262,2.59640389,,32.4715007
WW,"WW International, Inc.",weightwatchers-international,streaming,stock,common,51112699,USD,-80.80271332,,-0.00106307,0.08235305,,,,0.92532529,1481221699,1.88469541,16.21728233,11.47166743
WWD,"Woodward, Inc.",woodward,streaming,stock,common,11218720676.000002,USD,28.76767023,31.61350217,1.18407599,3.40942154,5.07673186,27.07336017,34.10929792,40.72712157,11860861676.000002,3.58307777,29.91065704,23.17642835
WWR,"Westwater Resources, Inc.",westwater-resources,streaming,stock,common,44998820,USD,62.29091521,,,,0.32276143,,,9.25577648,40720820,,,
WWW,"Wolverine World Wide, Inc.",wolverine-world-wide,streaming,stock,common,1188695357,USD,58.65369634,26.05249251,,0.67748433,3.86614107,6.61074403,7.44587242,7.82771203,1843495357,1.0504247,24.16114491,15.66266234
WYNN,"Wynn Resorts, Limited",wynn-resorts,streaming,stock,common,9503770766,USD,-15.91903303,20.91411445,,1.34428624,,6.80463906,9.64428837,4.00007281,18599625766,2.60938938,16.2856613,10.32749694
WYY,WidePoint Corporation,widepoint,streaming,stock,common,37148322.00000001,USD,54.13273009,,,0.27076076,2.59603266,,,6.37858619,35805001.00000001,0.26895847,,36.51633929
X,United States Steel Corporation,united-states-steel,streaming,stock,common,9058209412,USD,-20.01525863,26.9552979,,0.5610599,0.79816236,9.85468777,,6.57217566,12025209412,0.76926877,58.37480297,10.74638911
XAIR,"Beyond Air, Inc.",beyond-air,streaming,stock,common,23817580,USD,-63.78284393,,,8.51901655,1.13657427,,,2.12506735,24091580,7.96942772,,
XBIO,"Xenetic Biosciences, Inc.",xenetic-biosciences,streaming,stock,common,6045185,USD,0.86440123,,,2.32251696,0.85932688,,,0.88361682,-792571,,,
XBIT,XBiotech Inc.,xbiotech,streaming,stock,common,107301851,USD,-52.60907301,,-0.07045597,,0.55845448,,,0.5857611,-65816149,,,
XBP,"XBP Europe Holdings, Inc.",xbp-europe,streaming,stock,common,34613096,USD,-38.09987346,,,,,,,4.42591458,72303096,,,
XCUR,"Exicure, Inc.",exicure,streaming,stock,common,24623874,USD,244.79147033,,,28.90905064,13.28702792,,,52.33073878,30408874,60.817748,,
XEL,Xcel Energy Inc.,xcel-energy,streaming,stock,common,41425246871,USD,25.49946216,21.00509832,2.93176862,3.02626671,2.12128701,8.94841629,,141.73924915,71398246871,5.30132513,29.32166196,13.44599753
XELB,"Xcel Brands, Inc",xcel-brands,streaming,stock,common,7113555,USD,-60.09034518,,-0.37179131,0.77417263,0.19149086,,,29.14062566,16281555,1.74376727,,
XENE,Xenon Pharmaceuticals Inc.,xenon-pharmaceuticals,streaming,stock,common,2833615088.9999995,USD,-15.67173471,,-1.2506633,,3.74739975,,,4.62888861,2215725088.9999995,,,
XERS,"Xeris Biopharma Holdings, Inc.",xeris-pharmaceuticals,streaming,stock,common,570982006,USD,35.09445318,,,2.99003941,,,,8.22233282,772545006,4.12329677,,
XFOR,"X4 Pharmaceuticals, Inc.",x4-pharmaceuticals,streaming,stock,common,67382907,USD,-55.41307337,,,66.09057835,1.11670105,,,0.58796588,10608907,9.44693411,,
XGN,Exagen Inc.,exagen,streaming,stock,common,61024980.99999999,USD,93.73063906,,,1.16240115,4.71094409,,,2.86644348,62542980.99999999,1.12182707,,
XHLD,"TEN Holdings, Inc.",,streaming,stock,common,36110100,USD,,,,,,,,,,,,
XIFR,"XPLR Infrastructure, LP",nextera-energy,streaming,stock,common,845548981,USD,-66.17339515,,,0.6819637,0.26290511,1.05655,1.51205725,2.57695122,15511548981,12.79830774,184.66129739,21.63395953
XLO,"Xilio Therapeutics, Inc.",xilio-therapeutics,streaming,stock,common,41454972,USD,146.05135594,,,12.25480145,1.89881377,,,0.93862693,-11389028,,,
XMTR,"Xometry, Inc.",xometry,streaming,stock,common,1374232849,USD,-7.01729818,,,2.4870261,4.32359891,,,5.65078765,1430676849,2.62254958,,
XNCR,"Xencor, Inc.",xencor,streaming,stock,common,1082295327,USD,-27.46281279,,-0.06398781,9.92071646,1.59255646,,,2.25800097,812888327,7.3569215,,
XOM,Exxon Mobil Corporation,exxon,streaming,stock,common,483076859889.0001,USD,13.91534898,14.18126234,,1.43006917,1.83773341,8.92914271,15.9948981,21.18856644,515099859889.0001,1.51540964,12.77846341,8.07974432
XOMA,XOMA Royalty Corporation,xoma-depositary-shares-rep-series-b-8375-cumulative-preferred-stock,streaming,stock,common,267467809,USD,-5.73683766,,-0.27336629,12.30502638,3.14822597,,,1.86028339,243544809,11.2720915,,
XOS,"Xos, Inc.",xos,streaming,stock,common,36453224,USD,-23.82199072,,,0.6083604,0.71661618,,,3.94593512,72557224,1.15421192,,
XP,XP Inc.,xp,streaming,stock,common,7643148026,USD,-38.88912201,,,2.46593738,2.34967088,0.99271465,0.99587534,8.54322436,22238970035.275146,6.89755888,20.86026231,20.00731618
XPEL,"XPEL, Inc.",xpel,streaming,stock,common,924260621,USD,-33.87702971,20.3147788,,2.10544786,4.10014509,19.33213617,22.48887354,41.85901571,923257621,2.19614087,15.60954268,13.03465461
XPER,Xperi Inc.,xperi,streaming,stock,common,375530360,USD,-22.95043099,,,0.7644046,,,,2.94963482,314898360,0.63784892,,
XPL,Solitario Resources Corp.,solitario-zinc,streaming,stock,common,54979082,USD,27.08241983,,-0.58079888,,2.29696165,,,6.98885241,47157082,,,
XPO,"XPO, Inc.",xpo-logistics,streaming,stock,common,14416148988.000002,USD,4.94360318,38.02925803,0.36053753,1.79219428,8.9858343,18.35223881,983.68,59.9804878,18287148988,2.26578478,26.12449855,15.38027669
XPOF,"Xponential Fitness, Inc.",xponential-fitness,streaming,stock,common,638082656.0000001,USD,43.41663658,,,1.27536437,,49.69115852,282.80650033,11.25266506,1023967656.0000002,3.13404481,14.7639376,11.37830338
XPON,Expion360 Inc.,expion360,streaming,stock,common,3584694,USD,,,-0.00049897,0.09217801,0.41155532,,,0.12307573,1366440,0.30377606,,
XPRO,Expro Group Holdings N.V.,franks-international,streaming,stock,common,1383733624,USD,-29.90776272,26.85791733,,0.821656,,8.22776551,53.83289465,7.55123371,1402116624,0.81860987,10.99285464,4.81800528
XRAY,DENTSPLY SIRONA Inc.,dentsply-sirona,streaming,stock,common,3293317015.9999995,USD,-45.85175066,,-0.00597116,0.89887161,1.69420214,7.13696312,11.70868327,12.09610294,5294317016,1.39581255,22.91912128,9.12813279
XRX,Xerox Holdings Corporation,xerox,streaming,stock,common,830615663,USD,-62.73284984,,-0.00011572,0.13857883,0.76673282,1.6140482,1.76612126,1.35431631,4036615663,0.64886926,26.91077109,9.52031996
XTIA,"XTI Aerospace, Inc.",inpixon,streaming,stock,common,5304107,USD,-32.59051186,,,,2.32097368,,,0.78598921,14688107,,,
XTKG,"X3 Holdings Co., Ltd.",x3-co-ltd,streaming,stock,common,8949310,USD,14.03876579,,,0.54592166,0.0540492,,,2.70916478,25835224,1.69587698,,
XTNT,"Xtant Medical Holdings, Inc.",xtant-medical,streaming,stock,common,70880407,USD,-54.48827744,,,0.56407945,1.54651057,,,9.72164956,99744407,0.87601907,,
XWEL,"XWELL, Inc.",xwell,streaming,stock,common,5681906,USD,-34.6995761,,,0.15381951,0.90045773,,,0.32475354,9795906,0.28953702,,
XXII,"22nd Century Group, Inc",22nd-century,streaming,stock,common,3296811,USD,-37.29007108,,,0.00729144,0.12034132,,,0.0328892,6811811,0.24574519,,
XYL,Xylem Inc.,xylem,streaming,stock,common,31799031916,USD,3.07658876,35.82493979,1.02030049,3.66739446,2.98874921,25.266019,33.87577707,28.46653167,32934031916,3.84698422,,
XYZ,"Block, Inc.",block,streaming,stock,common,40452047867.00001,USD,-16.22823604,14.34975608,0.00018027,1.70367075,1.90262244,24.45100337,26.87417277,4.45003184,37474859867.00001,1.55361625,19.14663175,16.06031237
YAAS,Youxin Technology Ltd,youxin-technology-ltd,streaming,stock,common,80093913.99999999,USD,,,,144.48690721,,,,1734.10950466,80499315.99999999,154.43780516,,
YCBD,"cbdMD, Inc.",cbdmd,streaming,stock,common,2491355,USD,26.73784258,,,0.09812164,1.24118565,,,0.9190928,2151507,0.11193966,,
YELP,Yelp Inc.,yelp,streaming,stock,common,2231288241,USD,-12.32414085,17.9389313,0.43400952,1.64138807,3.03416464,8.16158211,9.38834212,7.11393689,1946531241,1.37850072,12.2121501,9.05809953
YETI,"YETI Holdings, Inc.",yeti,streaming,stock,common,2936360221.9999995,USD,-14.61069341,17.33463035,2.91340609,1.65266858,3.99396647,11.57625749,13.78190167,8.43342756,2750068221.9999995,1.50287382,11.20756807,9.36965337
YEXT,"Yext, Inc.",yext,streaming,stock,common,867825070,USD,11.67632965,,-0.83386936,1.99425303,5.44174136,22.2958144,23.61217022,7.76293123,854343070,2.08899627,,47.06865021
YGMZ,MingZhu Logistics Holdings Limited,mingzhu-logistics-limited,streaming,stock,common,52270563,USD,271.23279885,,-0.00162207,0.40166656,0.63957106,,,17.78055839,71274467,1.27719623,,
YHC,LQR House Inc.,lqr-house,streaming,stock,common,35109671,USD,234.25043975,,,3.55934725,0.93831914,,,2.26621601,31424824,13.8313425,,
YHGJ,Yunhong Green CTI Ltd.,yunhong-cti-ltd,streaming,stock,common,15793243,USD,-45.39287653,,-0.10055872,0.8730027,1.8260064,84.45584095,,3158.6484514,25080243,1.35137901,,
YHNA,YHN Acquisition I Limited,yhn-acquisition-i-limited,streaming,stock,common,80706975.03700048,USD,,,,,10.50718995,,,748.24320139,80599113.0479435,,,
YIBO,Planet Image International Limited,planet-image-international-limited,streaming,stock,common,85132933,USD,-33.56890263,10.36745407,3.36958661,0.56941721,1.5800158,,,1.19050621,61604933,0.40190848,7.06883913,
YMAB,"Y-mAbs Therapeutics, Inc.",y-mabs-therapeutics,streaming,stock,common,249027249.00000003,USD,-65.35538306,,-0.4495109,2.86066764,2.69291125,,,3.64237402,181980249.00000003,2.15226247,,
YORW,The York Water Company,the-york-water-company,streaming,stock,common,460691903,USD,-4.42847313,21.683242,,6.2536022,2.01418666,15.9238781,,460072.6861,659129903,8.88446944,23.13061142,16.03254288
YOSH,Yoshiharu Global Co.,yoshiharu-global-co,streaming,stock,common,14310400,USD,,,,1.04689278,,,,7.78468973,28387070,2.43605615,,
YOTA,Yotta Acquisition Corporation,yotta-acquisition,streaming,stock,common,41871209.72715348,USD,-0.69893453,86.20166793,,,,,,108.10595348,43703805.72715348,,,
YOU,"Clear Secure, Inc.",clear-secure,streaming,stock,common,3247359855.9999995,USD,9.4308929,13.33295844,0.02656356,2.8193932,11.65127741,7.7248311,8.05185951,3.74744237,2798704855.9999995,3.63237955,22.71841982,18.50346675
YSXT,"YSX Tech. Co., Ltd",ysx-tech-co-ltd,streaming,stock,common,63937502,USD,,,,,2.85841987,,,10.28555593,61824552,,,
YTRA,"Yatra Online, Inc.",yatra-online,streaming,stock,common,63780095.00000001,USD,-40.24875865,,,0.75838939,1.05537112,,,2.91233458,73449803.42884466,0.9005245,,56.50549934
YUM,"Yum! Brands, Inc.",yum-brands,streaming,stock,common,43643167230,USD,8.43924644,29.97776159,,5.76234336,,26.20053878,30.90273045,51.33725058,55067167230,7.29463071,23.05995278,21.48543396
YUMC,"Yum China Holdings, Inc.",yum-china-holdings,streaming,stock,common,18584319606.000004,USD,4.52287127,21.23517277,1.17061041,1.69657613,3.26064577,13.28722289,26.40695966,10.23569414,19853319606.000004,1.75646462,15.01763964,11.04189077
YYAI,Connexa Sports Technologies Inc.,connexa-sports-technologies,streaming,stock,common,9611598,USD,1056.0118244,,,0.88016259,0.52823242,,,0.21021914,-5870235,,,
YYGH,YY Group Holding Limited,yy-limited,streaming,stock,common,73132600,USD,,,,,10.90498872,,,63.62592506,75725014,,,
Z,"Zillow Group, Inc.",zillow-group,streaming,stock,common,18471166522,USD,47.78433951,,,8.06647106,3.83440339,42.32939519,63.56835488,9.73507853,17270166522,7.72368807,,218.60970281
ZAPP,Zapp Electric Vehicles Group Limited,zapp-electric-vehicles-limited,streaming,stock,common,3890619,USD,-73.70894657,,,,,,,,,,,
ZBAI,ATIF Holdings Limited,atif-limited,streaming,stock,common,17954734,USD,132.78039244,,,24.55717382,2.4723388,,,2.6675022,13355153,26.98010707,,
ZBAO,Zhibao Technology Inc.,zhibao-technology,streaming,stock,common,47916123,USD,,26.90265487,,1.77347487,5.44081326,,,8.46173741,47269854.53226248,1.859667,33.6617539,25.46482995
ZBH,"Zimmer Biomet Holdings, Inc.",zimmer-biomet,streaming,stock,common,20766268387,USD,-17.95717557,23.51085168,,2.70877439,1.66586024,13.90794184,19.76079598,39.6832883,26643668387,3.46986018,19.40261316,11.24442641
ZBIO,"Zenas BioPharma, Inc.",zenas-biopharma,streaming,stock,common,292955163.00000006,USD,,,,,0.81484624,,,0.75720045,-93459836.99999988,,,
ZBRA,Zebra Technologies Corporation,zebra,streaming,stock,common,16187018731,USD,17.10642939,30.96375359,0.39251328,3.25309867,4.5250929,16.16825964,17.16818345,18.17807659,17648018731,3.5509092,23.40586039,19.05833556
ZCAR,"Zoomcar Holdings, Inc.",zoomcar,streaming,stock,common,3576412,USD,-95.4186039,,,0.11949501,,,,0.23046587,14345657,1.57343399,,
ZCMD,Zhongchao Inc.,zhongchao,streaming,stock,common,30762171,USD,15.56519794,,,0.18636728,0.18341369,1.18423941,,0.26327956,22328990,1.28282527,,
ZD,"Ziff Davis, Inc.",j2-global,streaming,stock,common,1759217374.9999998,USD,-41.63594062,30.95597105,0.42518174,1.37603205,,4.91166134,6.75794943,3.78962421,2117619374.9999995,1.51076372,9.54106086,4.88083679
ZDGE,"Zedge, Inc.",zedge,streaming,stock,common,34510778,USD,-37.14475025,,-0.06324267,1.16124156,1.14644414,5.96698611,7.08072518,1.70181422,14442778,0.47817435,,10.07167225
ZENA,"ZenaTech, Inc.",zenatech,streaming,stock,common,58848300.00000001,USD,,,-0.15707543,42.56450261,7.01957222,,,597.35787428,65815381.68325993,44.85787437,,836.49442912
ZENV,Zenvia Inc.,zenvia,streaming,stock,common,52489123,USD,75.99716601,,,0.55176094,0.59641893,7.17965989,8.29271547,5.14506122,55743557.61015834,0.30566586,11.82458092,2.43153755
ZEO,Zeo Energy Corporation,zeo-energy,streaming,stock,common,102463593.00000001,USD,12.81051142,,-0.00067972,0.18976698,,,,2.42772491,173854257,3.18435777,,
ZETA,Zeta Global Holdings Corp.,zeta,streaming,stock,common,4091203433,USD,81.63843145,,,4.14399112,6.03340988,32.18275001,39.83959809,11.76548611,3921334433,3.89890016,,
ZEUS,"Olympic Steel, Inc.",olympic-steel,streaming,stock,common,369934280.00000006,USD,-45.65223878,16.87236528,,0.19934953,0.64457644,11.68344902,103.2353654,32.612045,670838280,0.34549516,14.01697236,8.60170383
ZGN,Ermenegildo Zegna N.V.,ermenegildo-zegna-n-v,streaming,stock,common,3442511658.9999995,USD,-39.7974941,19.83102558,1.05916651,1.02663974,2.33397046,6.86189708,9.46371526,6.25833601,4256759788.7573714,2.00695172,21.72341016,9.94259292
ZI,ZoomInfo Technologies Inc.,zoominfo,streaming,stock,common,3991127067.999999,USD,-37.05774909,139.14081146,,3.38281806,2.35491331,10.8577353,13.18798339,28.50640584,5240027067.999999,4.31526564,39.63711852,24.03682141
ZIM,ZIM Integrated Shipping Services Ltd.,zim-integrated-shipping,streaming,stock,common,2433577468,USD,75.3493416,1.69447494,,0.32857924,0.62005368,1.05538649,1.14430836,1.05213595,5967177468,0.79934327,3.35762856,2.09367302
ZIMV,ZimVie Inc.,zimvie,streaming,stock,common,367278384.00000006,USD,-31.89228362,,,0.79041421,0.96218755,25.8397065,48.88574479,4.88505349,524875384,1.16704069,,16.25554783
ZION,Zions Bancorporation N.A.,zions-bancorporation,streaming,stock,common,7992072178.999999,USD,39.82436421,10.8988968,0.78507338,1.58244445,1.3190738,7.45473704,8.19944301,,12429072179,2.488801,,
